date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long
20141014T000000,2,2.5,980,1021,3.0,0,0,3,8,980,0,2008,0,98117,47.6844,-122.387
20150304T000000,5,1.75,2250,8970,1.0,0,0,4,7,1500,750,1966,0,98034,47.7217,-122.188
20140925T000000,3,2.5,1360,3718,2.0,0,0,3,7,1360,0,1987,0,98052,47.6827,-122.097
20141017T000000,3,2.5,1190,1290,3.0,0,0,3,8,1190,0,2008,0,98107,47.6762,-122.378
20141029T000000,3,1.0,840,12091,1.0,0,0,3,6,840,0,1959,0,98023,47.3281,-122.343
20141113T000000,2,1.0,860,7204,1.0,0,0,3,7,860,0,1918,0,98106,47.5361,-122.351
20140623T000000,3,2.5,1500,1375,2.0,0,0,3,9,1200,300,2014,0,98119,47.6451,-122.375
20150417T000000,3,1.0,1410,18600,1.0,0,0,5,7,1410,0,1960,0,98059,47.5031,-122.152
20150211T000000,3,1.75,1920,9512,1.0,0,0,3,8,1440,480,1980,0,98011,47.7606,-122.167
20140623T000000,2,1.0,1010,3000,1.0,0,0,4,7,1010,0,1925,0,98045,47.4965,-121.785
20141210T000000,5,3.25,3680,10300,1.5,0,0,4,10,3680,0,1927,0,98105,47.6548,-122.28
20140731T000000,3,2.5,2010,9725,2.0,0,0,4,8,2010,0,1987,0,98029,47.568,-122.018
20140626T000000,3,2.5,1630,7700,1.0,0,0,3,7,1120,510,1978,0,98031,47.3876,-122.211
20140618T000000,2,2.5,1430,923,3.0,0,0,3,8,1410,20,2008,0,98103,47.6683,-122.355
20140825T000000,4,2.5,2600,11280,1.5,0,0,3,7,1570,1030,1961,0,98003,47.336,-122.304
20140827T000000,3,2.0,1320,5665,1.0,0,0,3,7,1320,0,1986,0,98023,47.3096,-122.357
20140910T000000,3,1.0,1170,6134,1.0,0,0,4,7,1170,0,1948,0,98168,47.4941,-122.312
20141118T000000,3,1.5,1240,1221,2.0,0,0,3,8,1050,190,2009,0,98133,47.7073,-122.356
20140916T000000,3,2.0,1570,4625,1.5,0,0,5,8,1570,0,1927,0,98117,47.68,-122.399
20150415T000000,4,2.5,2190,7294,2.0,0,0,3,8,2190,0,2003,0,98023,47.2923,-122.357
20150407T000000,4,2.5,2610,7254,1.0,0,0,2,8,1610,1000,1975,0,98006,47.5618,-122.176
20150122T000000,3,2.5,2610,7567,2.0,0,0,3,9,2610,0,1997,0,98052,47.6654,-122.137
20150512T000000,4,5.0,5310,16909,1.0,0,4,3,12,3090,2220,1992,0,98006,47.5515,-122.113
20140806T000000,3,1.0,1370,8162,1.5,0,0,3,6,1370,0,1949,0,98125,47.7263,-122.289
20140505T000000,4,1.75,2010,3600,1.5,0,0,3,7,2010,0,1902,0,98119,47.6337,-122.371
20141015T000000,3,2.25,2890,21480,2.0,0,4,3,8,1790,1100,1941,1989,98146,47.5027,-122.381
20141119T000000,3,2.5,1440,5434,2.0,0,0,3,7,1440,0,2003,0,98053,47.6818,-122.034
20140902T000000,2,1.0,770,8612,1.0,0,0,3,6,770,0,1953,0,98155,47.7547,-122.323
20141120T000000,3,1.0,1480,6550,1.5,0,0,4,6,1480,0,1925,0,98126,47.5498,-122.381
20140723T000000,2,1.5,1050,3419,2.0,0,0,3,7,1050,0,1996,0,98038,47.3848,-122.039
20150217T000000,4,2.5,3350,11688,1.0,0,2,3,10,1760,1590,1995,0,98006,47.5507,-122.133
20150406T000000,3,2.5,2550,8170,2.0,0,0,3,8,2550,0,1985,0,98023,47.311,-122.345
20150213T000000,3,2.5,2090,9847,2.0,0,2,3,9,2090,0,1983,0,98006,47.5651,-122.114
20140703T000000,4,2.5,2300,6448,2.0,0,0,3,8,2300,0,2001,0,98030,47.3813,-122.204
20150121T000000,3,2.5,1600,7295,2.0,0,0,2,7,1600,0,1993,0,98042,47.3904,-122.165
20150406T000000,3,2.5,1670,5298,2.0,0,0,3,8,1670,0,2002,0,98042,47.3925,-122.165
20140930T000000,2,1.0,1030,4365,1.0,0,0,3,7,1030,0,1942,0,98117,47.6875,-122.387
20141111T000000,3,3.25,3440,4080,2.0,0,0,3,9,2560,880,2005,0,98105,47.6644,-122.28
20141223T000000,3,1.0,920,8400,1.0,0,0,3,7,920,0,1963,0,98032,47.3771,-122.287
20140710T000000,5,3.25,4230,10260,2.0,0,0,3,10,3860,370,1996,0,98027,47.5503,-122.081
20140530T000000,6,2.75,5700,20000,1.0,0,4,4,10,2850,2850,1977,0,98006,47.5601,-122.16
20150312T000000,4,1.0,1660,6075,1.5,0,0,5,7,1660,0,1915,0,98117,47.6755,-122.403
20150219T000000,3,2.0,1230,8450,1.0,0,0,3,7,1230,0,1989,0,98155,47.7548,-122.305
20140812T000000,4,2.5,2340,8971,2.0,0,0,3,9,2340,0,1987,0,98029,47.5679,-122.011
20140807T000000,2,2.5,1370,1140,2.0,0,0,3,8,1080,290,2009,0,98133,47.7055,-122.342
20140721T000000,4,2.5,2330,4907,2.0,0,0,3,7,2330,0,2013,0,98042,47.359,-122.081
20140812T000000,4,2.75,2400,12469,1.0,0,2,4,8,1760,640,1958,0,98008,47.5861,-122.112
20150406T000000,3,1.0,1150,5000,1.0,0,0,3,8,1150,0,1959,2015,98117,47.6805,-122.369
20140522T000000,2,1.75,2860,59612,1.0,1,4,3,8,1510,1350,1948,2003,98023,47.3276,-122.389
20150304T000000,3,1.75,1550,7200,1.0,0,0,3,7,1100,450,1949,0,98125,47.7071,-122.314
20150422T000000,3,2.5,1310,1254,2.0,0,0,3,7,850,460,2007,0,98116,47.5622,-122.384
20140530T000000,2,1.0,940,4800,1.0,0,0,4,6,940,0,1911,1955,98116,47.5756,-122.414
20150430T000000,2,1.5,1280,2096,2.0,0,0,3,7,1080,200,2007,0,98144,47.5872,-122.308
20150330T000000,3,2.25,1530,1305,2.0,0,0,3,7,1116,414,2007,0,98177,47.7034,-122.357
20140624T000000,3,1.5,1010,9600,1.0,0,0,4,7,1010,0,1962,0,98198,47.4097,-122.316
20150310T000000,3,3.5,1370,1764,2.0,0,0,3,8,1180,190,2000,0,98119,47.6511,-122.368
20150106T000000,3,2.5,1810,5192,2.0,0,0,3,8,1810,0,1993,0,98038,47.3724,-122.042
20140711T000000,3,1.5,1480,1722,3.0,0,0,3,7,1480,0,2007,0,98125,47.728,-122.292
20150227T000000,3,2.0,1500,7828,1.0,0,0,4,7,1500,0,1967,0,98058,47.4484,-122.158
20140624T000000,2,1.5,1200,1259,2.0,0,0,3,8,1000,200,2015,0,98144,47.6001,-122.298
20140716T000000,4,2.5,2311,4396,2.0,0,0,3,9,2311,0,2014,0,98092,47.3276,-122.163
20140723T000000,2,1.0,1210,17389,1.0,0,0,4,5,1210,0,1948,0,98059,47.5044,-122.148
20150212T000000,4,3.5,4210,18564,2.0,0,0,3,11,4210,0,2001,0,98039,47.6206,-122.225
20141002T000000,4,2.5,1930,7862,2.0,0,0,3,7,1930,0,1994,0,98038,47.3644,-122.04
20141117T000000,3,1.0,1200,5252,1.0,0,0,3,7,1200,0,1962,0,98007,47.6075,-122.134
20150331T000000,3,1.75,2340,5500,2.0,0,2,3,9,2340,0,1988,0,98102,47.6451,-122.319
20140926T000000,3,2.0,1500,8086,1.0,0,0,3,7,1060,440,1981,0,98027,47.5584,-122.081
20140729T000000,4,1.75,1910,6731,1.0,0,0,4,7,1210,700,1953,0,98116,47.5693,-122.391
20140724T000000,4,3.25,3500,10260,2.0,0,0,3,10,3500,0,1987,0,98008,47.5902,-122.13
20140620T000000,3,2.25,1750,1879,3.0,0,0,3,8,1750,0,2001,0,98107,47.6722,-122.391
20140617T000000,3,1.5,1430,7347,1.0,0,0,3,7,820,610,1980,0,98023,47.2927,-122.369
20140813T000000,6,2.5,3300,13501,1.0,0,0,3,8,2060,1240,1980,0,98059,47.5116,-122.163
20140718T000000,2,1.75,2320,6755,1.0,0,0,5,8,1380,940,1946,0,98199,47.6398,-122.403
20140531T000000,3,2.25,1760,1146,3.0,0,0,3,9,1760,0,2014,0,98122,47.6073,-122.304
20140709T000000,4,1.5,1860,5040,1.5,0,0,5,8,1860,0,1920,0,98022,47.2077,-121.993
20140806T000000,3,1.0,1140,5258,1.5,0,0,3,6,1140,0,1911,0,98146,47.5122,-122.383
20150506T000000,4,3.0,2430,5502,2.0,0,0,3,8,2430,0,2002,0,98038,47.356,-122.014
20140626T000000,3,1.75,1260,9346,1.0,0,0,4,7,1260,0,1963,0,98030,47.3713,-122.186
20140725T000000,3,1.75,1630,15600,1.0,0,0,3,7,1630,0,1958,0,98033,47.68,-122.165
20150102T000000,4,4.0,4930,22093,2.0,0,3,3,12,4930,0,2004,0,98075,47.5874,-121.965
20140717T000000,4,3.25,3190,11774,2.0,1,4,3,8,2610,580,1956,1991,98178,47.5033,-122.225
20140619T000000,4,3.5,3820,13224,2.0,0,0,3,10,3280,540,1990,0,98004,47.6005,-122.199
20141202T000000,2,2.25,1230,1078,2.0,0,0,3,7,1160,70,2008,0,98027,47.5324,-122.073
20140608T000000,4,2.5,1811,4381,2.0,0,0,3,8,1811,0,2007,0,98055,47.454,-122.19
20140514T000000,4,2.5,2700,4004,2.0,0,0,3,9,2700,0,2004,0,98029,47.5521,-121.995
20150201T000000,3,1.0,1410,7419,1.0,0,0,3,7,1050,360,1969,0,98056,47.534,-122.173
20150306T000000,3,1.75,1790,87213,1.0,0,0,4,7,1790,0,1974,0,98077,47.732,-122.077
20140603T000000,3,1.75,1590,27200,1.5,0,0,4,6,1590,0,1926,0,98038,47.4238,-122.052
20140610T000000,2,1.0,710,1157,2.0,0,0,4,7,710,0,1943,0,98102,47.6413,-122.329
20140722T000000,4,2.5,2910,6555,2.0,0,0,3,9,2910,0,2005,0,98033,47.6659,-122.172
20140707T000000,3,1.0,1100,8560,1.0,0,0,3,6,1100,0,1961,0,98023,47.329,-122.338
20140722T000000,4,2.5,3500,10891,2.0,0,2,3,10,3500,0,1995,0,98027,47.5533,-122.093
20150323T000000,2,1.0,1320,24319,1.0,0,0,3,7,1320,0,1966,0,98027,47.4741,-122.015
20150401T000000,2,1.5,1430,9782,1.0,0,0,3,7,1430,0,1955,0,98188,47.441,-122.282
20140820T000000,4,2.75,3040,2415,2.0,1,4,3,8,3040,0,1966,0,98118,47.5188,-122.256
20141016T000000,4,2.0,2040,11850,1.0,0,2,3,7,1020,1020,1959,0,98033,47.6891,-122.208
20141024T000000,3,3.5,1494,1262,3.0,0,0,3,8,1494,0,2011,0,98115,47.6826,-122.324
20141024T000000,1,1.0,1020,3200,1.0,0,0,3,7,1020,0,1927,0,98109,47.6361,-122.343
20150424T000000,3,1.0,1460,8400,1.0,0,0,4,6,1460,0,1962,0,98023,47.3086,-122.365
20140603T000000,3,2.25,1540,5338,1.0,0,0,5,7,770,770,1954,0,98115,47.6942,-122.304
20150422T000000,2,1.0,1120,6141,1.0,0,0,3,7,900,220,1946,0,98117,47.6924,-122.372
20140618T000000,5,2.25,2480,12070,2.0,0,0,3,9,2480,0,1978,0,98074,47.631,-122.052
20140730T000000,3,2.0,1670,4441,1.0,0,0,3,7,1670,0,2014,0,98022,47.1948,-121.975
20140603T000000,4,2.25,2220,8872,1.0,0,0,4,8,1110,1110,1961,0,98006,47.5491,-122.17
20141226T000000,3,2.0,1340,9764,1.0,0,0,3,7,1340,0,1944,0,98052,47.6786,-122.161
20141110T000000,2,1.0,780,1133,2.0,0,0,3,7,780,0,2009,0,98144,47.5924,-122.295
20140915T000000,3,2.0,1600,16530,1.0,0,0,5,7,1600,0,1967,0,98075,47.5821,-122.016
20140721T000000,3,2.5,2360,12164,2.0,0,0,3,10,2360,0,1987,0,98029,47.5596,-122.022
20150427T000000,4,2.5,4280,12796,2.0,0,0,3,11,3400,880,1999,0,98006,47.5588,-122.124
20141118T000000,2,1.0,1180,6000,1.0,0,0,3,7,1180,0,1910,0,98119,47.6531,-122.373
20141226T000000,5,1.75,3700,9140,1.0,0,0,3,8,1850,1850,1957,0,98178,47.5086,-122.258
20141226T000000,3,1.75,1470,8645,1.0,0,0,3,6,1470,0,1949,0,98155,47.7524,-122.323
20150313T000000,4,2.25,1940,10200,1.0,0,0,3,7,1360,580,1960,0,98188,47.4253,-122.283
20140505T000000,3,2.0,1550,15040,1.0,0,0,4,6,1550,0,1958,0,98059,47.4873,-122.099
20150326T000000,3,1.0,1250,17380,1.0,0,0,4,7,1250,0,1970,0,98072,47.7502,-122.108
20140926T000000,3,2.5,1750,2150,2.5,0,0,3,7,1230,520,1900,2014,98122,47.6037,-122.311
20150225T000000,3,2.5,2507,18400,2.0,0,0,3,8,2507,0,2006,0,98001,47.2867,-122.27
20150227T000000,4,2.5,2550,10623,2.0,0,0,3,9,2550,0,1992,0,98029,47.5695,-121.992
20150220T000000,4,3.5,3290,5559,1.5,0,0,3,8,2290,1000,1906,2004,98103,47.6788,-122.346
20141030T000000,3,1.0,1560,5225,1.5,0,0,3,7,1260,300,1927,0,98118,47.5554,-122.279
20141006T000000,2,1.0,1080,3420,1.0,0,0,4,7,780,300,1922,0,98107,47.6715,-122.393
20150121T000000,5,2.5,2450,5047,2.0,0,0,3,8,2450,0,2007,0,98011,47.7724,-122.168
20140807T000000,3,2.5,2075,16200,2.0,0,0,3,8,2075,0,2002,0,98045,47.4848,-121.698
20140821T000000,3,1.75,2150,13789,1.0,0,0,4,8,1610,540,1966,0,98155,47.7591,-122.295
20140827T000000,3,1.75,1430,4850,1.0,0,0,3,7,930,500,1978,0,98108,47.5472,-122.303
20141001T000000,2,1.0,760,6141,1.0,0,0,2,6,760,0,1920,0,98118,47.5469,-122.277
20150310T000000,3,1.5,1140,15890,1.0,0,0,3,7,840,300,1985,0,98045,47.4752,-121.757
20150407T000000,3,2.5,1528,7616,2.0,0,0,3,7,1528,0,2011,0,98030,47.3774,-122.186
20141001T000000,5,2.5,2740,12413,2.0,0,0,3,7,2740,0,1990,0,98031,47.4199,-122.183
20150105T000000,4,2.5,1981,4828,2.0,0,0,3,8,1981,0,2013,0,98092,47.3252,-122.167
20140922T000000,4,2.25,2330,7020,1.0,0,0,4,8,1450,880,1973,0,98006,47.562,-122.139
20140527T000000,4,2.5,1850,50662,1.0,0,0,3,8,1430,420,1978,0,98052,47.6535,-122.119
20140723T000000,4,2.5,2510,4349,2.0,0,0,3,8,2510,0,2010,0,98059,47.4927,-122.147
20140924T000000,3,2.25,1810,12000,2.0,0,0,3,7,1810,0,1992,0,98003,47.3476,-122.3
20140611T000000,5,3.5,2100,5107,2.0,0,0,3,7,1410,690,1999,0,98178,47.5108,-122.257
20150429T000000,3,2.5,1430,8470,1.0,0,0,3,7,1190,240,1992,0,98022,47.1943,-121.991
20150127T000000,3,2.5,2170,8169,2.0,0,0,3,8,2170,0,2003,0,98059,47.4833,-122.139
20140625T000000,4,2.5,2770,5686,2.0,0,0,3,9,2770,0,2004,0,98075,47.5997,-121.973
20150410T000000,5,2.25,2240,5500,1.0,0,0,3,7,1490,750,1959,0,98136,47.5305,-122.391
20150223T000000,3,2.25,1570,8111,2.0,0,0,3,8,1570,0,1984,0,98074,47.6324,-122.028
20140811T000000,2,1.0,720,5000,1.0,0,0,5,6,720,0,1951,0,98126,47.5195,-122.374
20141224T000000,2,1.0,1400,4500,1.0,0,0,3,7,900,500,1922,0,98055,47.4866,-122.219
20141007T000000,4,2.0,1830,9610,1.0,0,0,3,7,1830,0,1963,0,98033,47.695,-122.176
20150415T000000,4,3.0,4270,85643,2.0,0,0,3,11,4270,0,1991,0,98077,47.7711,-122.048
20141218T000000,3,2.5,1600,1311,3.0,0,0,3,8,1600,0,2005,0,98117,47.6903,-122.394
20140924T000000,4,2.5,1850,7199,2.0,0,0,4,7,1850,0,1989,0,98031,47.4031,-122.172
20141013T000000,4,1.5,1940,12100,1.0,0,0,3,7,1940,0,1962,0,98033,47.6892,-122.164
20140528T000000,3,2.5,1550,12920,2.0,0,0,5,7,1550,0,1999,0,98033,47.6973,-122.194
20140624T000000,2,1.75,1210,7507,1.0,0,0,3,7,1210,0,1982,0,98034,47.7078,-122.234
20150317T000000,4,2.0,1870,7700,1.0,0,0,3,8,1870,0,1966,0,98055,47.4619,-122.196
20141016T000000,3,2.75,2440,45738,2.0,0,0,3,8,1840,600,1987,0,98027,47.5453,-121.957
20140714T000000,3,2.5,1910,4363,2.0,0,0,3,9,1910,0,2006,0,98029,47.5482,-121.996
20150506T000000,4,1.5,1100,9600,1.0,0,0,4,6,1100,0,1960,0,98033,47.7,-122.175
20141022T000000,4,2.75,3160,7143,1.5,0,0,3,8,2100,1060,1933,0,98199,47.6513,-122.406
20150222T000000,2,1.75,1320,7540,1.0,0,0,3,7,1320,0,1968,0,98038,47.3634,-122.052
20141117T000000,4,3.25,3910,6293,2.0,0,0,3,9,3130,780,2006,0,98065,47.5389,-121.86
20150304T000000,3,2.0,1320,1297,3.0,0,0,3,7,1320,0,1995,0,98117,47.6959,-122.376
20140506T000000,4,2.0,2680,18768,1.0,0,0,5,8,2680,0,1965,0,98001,47.3182,-122.279
20140828T000000,4,3.0,2120,7650,2.0,0,0,3,8,2120,0,1964,0,98007,47.6214,-122.14
20140627T000000,4,2.75,2790,5527,2.0,0,0,3,8,2790,0,2014,0,98045,47.4827,-121.773
20141205T000000,2,1.0,1000,16524,1.0,0,0,3,5,1000,0,1913,0,98001,47.2841,-122.255
20140725T000000,3,2.25,1560,6013,2.0,0,0,3,7,1560,0,1990,0,98023,47.2862,-122.352
20140611T000000,5,4.5,10040,37325,2.0,1,2,3,11,7680,2360,1940,2001,98004,47.65,-122.214
20140811T000000,4,3.5,4010,15365,2.0,0,1,3,11,4010,0,2006,0,98027,47.5528,-122.093
20140716T000000,4,3.5,4170,4524,2.0,0,0,3,9,3500,670,2007,0,98072,47.7726,-122.162
20141015T000000,4,2.5,3400,4840,2.0,0,0,3,10,3190,210,2006,0,98059,47.5066,-122.146
20141203T000000,5,3.0,4290,17100,1.0,0,3,3,9,2480,1810,1972,2007,98040,47.5473,-122.211
20141103T000000,3,2.25,1450,13439,1.0,0,0,4,7,1180,270,1963,0,98003,47.2811,-122.299
20150312T000000,4,2.25,3010,10925,2.0,0,0,4,9,3010,0,1988,0,98092,47.3326,-122.201
20140528T000000,4,2.25,2000,3800,2.0,0,0,3,8,2000,0,2001,0,98115,47.6852,-122.311
20150320T000000,5,3.25,3080,13394,1.0,0,2,4,9,2230,850,1968,0,98033,47.6651,-122.19
20140522T000000,4,3.0,4260,18687,2.0,0,0,3,11,4260,0,1996,0,98075,47.5874,-121.982
20150224T000000,3,2.0,1690,9516,1.0,0,0,3,7,1690,0,1997,0,98022,47.2132,-122.001
20140805T000000,2,2.0,2010,3797,1.5,0,0,3,7,1450,560,1922,2004,98108,47.5596,-122.315
20140624T000000,2,1.0,900,5220,1.0,0,0,4,6,900,0,1956,0,98146,47.5105,-122.387
20141112T000000,3,2.25,1470,9140,2.0,0,2,3,7,1470,0,1982,0,98133,47.7162,-122.349
20140730T000000,3,2.5,2590,21494,2.0,0,0,4,8,2590,0,1991,0,98074,47.6139,-122.061
20150105T000000,3,2.75,2950,6667,2.0,0,0,3,9,2950,0,2003,0,98029,47.5577,-122.026
20150421T000000,1,2.5,1980,7521,1.0,0,0,4,7,1180,800,1979,0,98055,47.4343,-122.192
20150507T000000,3,1.75,1770,10513,1.0,0,0,4,7,1400,370,1982,0,98028,47.7726,-122.266
20150414T000000,3,1.75,1580,8775,1.0,0,0,3,6,1220,360,1942,0,98146,47.4845,-122.335
20141020T000000,4,1.75,2410,8400,1.0,0,0,3,7,1600,810,1978,0,98011,47.7341,-122.2
20141015T000000,2,1.0,890,6380,1.0,0,0,3,6,890,0,1951,0,98115,47.691,-122.303
20140610T000000,3,2.5,2340,5957,2.0,0,0,3,8,2340,0,1995,0,98028,47.7347,-122.236
20140710T000000,3,1.75,1640,47044,1.0,0,0,3,7,1640,0,1989,0,98014,47.654,-121.94
20140701T000000,3,2.75,3890,7216,2.0,0,1,3,8,3260,630,1967,2010,98118,47.5445,-122.266
20141021T000000,3,2.5,1980,2975,3.0,0,2,3,8,1980,0,1993,0,98109,47.6294,-122.344
20140528T000000,2,1.0,830,2699,1.0,0,0,3,7,830,0,1996,0,98038,47.3839,-122.038
20140821T000000,2,1.0,1280,12086,1.0,0,0,3,7,850,430,1983,0,98074,47.634,-122.033
20150212T000000,3,2.5,2740,11872,2.0,0,0,3,9,2740,0,1990,0,98023,47.3076,-122.395
20150320T000000,4,3.5,3828,18900,2.5,0,0,3,9,3828,0,2014,0,98001,47.2851,-122.277
20150227T000000,2,2.25,1300,2104,2.0,0,0,3,8,1010,290,2011,0,98136,47.5477,-122.388
20140807T000000,4,2.75,2640,7500,1.0,0,0,3,8,1620,1020,1967,0,98023,47.3135,-122.369
20141111T000000,4,1.75,4060,4000,2.0,0,3,3,10,2890,1170,1953,1995,98199,47.6375,-122.389
20150418T000000,4,1.0,1330,2400,1.5,0,0,4,6,1330,0,1901,0,98103,47.65,-122.34
20140618T000000,4,2.0,2030,9600,1.5,0,0,3,6,1430,600,1947,0,98188,47.4459,-122.272
20141107T000000,3,1.75,1510,8400,1.0,0,0,2,7,980,530,1979,0,98045,47.4476,-121.771
20141124T000000,4,2.0,1850,8827,1.0,0,0,3,7,1850,0,1969,0,98155,47.7406,-122.313
20141113T000000,3,2.5,3380,7074,2.0,0,0,3,8,2200,1180,1999,0,98019,47.7462,-121.978
20140611T000000,2,1.0,700,4700,1.0,0,0,5,5,700,0,1953,0,98056,47.4953,-122.169
20150306T000000,5,2.5,1900,7843,2.0,0,0,5,7,1900,0,1966,0,98008,47.6273,-122.123
20140627T000000,4,2.75,3190,10970,2.0,0,0,3,10,3190,0,1994,0,98075,47.5862,-122.029
20150223T000000,5,3.5,3250,4800,2.0,0,0,3,9,2410,840,2010,0,98106,47.5618,-122.362
20150428T000000,3,2.0,1110,8375,1.0,0,0,5,7,1110,0,1951,0,98115,47.6978,-122.297
20140506T000000,3,2.5,1480,1171,3.0,0,0,3,8,1480,0,2006,0,98112,47.62,-122.3
20140505T000000,5,2.75,2740,8426,1.0,0,0,4,8,1370,1370,1960,0,98006,47.5563,-122.184
20140603T000000,5,2.5,2090,4698,2.0,0,0,3,7,2090,0,1998,0,98038,47.3538,-122.025
20140710T000000,5,3.25,2850,4551,2.0,0,0,3,8,2370,480,2006,0,98059,47.4916,-122.144
20150324T000000,6,2.0,3560,5120,2.5,0,2,3,9,3560,0,1900,0,98122,47.6056,-122.311
20140805T000000,3,1.5,1540,3570,1.5,0,0,5,7,1490,50,1930,0,98105,47.6692,-122.325
20150413T000000,3,2.0,1800,12440,1.0,0,0,3,8,1220,580,1978,0,98074,47.6254,-122.05
20150224T000000,2,1.5,1800,4144,1.0,0,4,4,7,900,900,1962,0,98116,47.5934,-122.39
20140528T000000,3,2.0,1300,3731,1.0,0,0,3,7,900,400,1993,0,98118,47.5374,-122.27
20141223T000000,4,3.75,3790,7200,2.0,0,0,3,10,2530,1260,1931,0,98112,47.6264,-122.289
20150318T000000,3,1.0,970,9130,1.0,0,0,3,6,970,0,1957,0,98188,47.4369,-122.272
20150302T000000,4,1.5,3390,6200,2.0,0,0,4,8,2530,860,1916,0,98144,47.58,-122.29
20150316T000000,4,1.0,1480,3750,1.5,0,0,4,7,1480,0,1912,0,98103,47.6737,-122.354
20140731T000000,3,2.25,2510,12013,2.0,0,0,3,8,2510,0,1988,0,98003,47.3473,-122.314
20150319T000000,5,3.25,2590,11500,1.0,0,2,4,9,2590,0,1968,0,98040,47.545,-122.229
20140926T000000,3,1.75,1590,9417,1.0,0,0,4,7,1590,0,1954,0,98177,47.7617,-122.36
20140620T000000,3,2.5,1850,7777,2.0,0,0,5,8,1850,0,1989,0,98033,47.6908,-122.169
20141017T000000,3,2.25,1570,7200,2.0,0,0,3,8,1570,0,1991,0,98034,47.7332,-122.232
20150401T000000,3,1.0,1310,8400,1.0,0,0,3,7,1310,0,1972,1989,98034,47.7253,-122.197
20140930T000000,3,1.5,910,25500,1.0,0,0,3,5,910,0,1943,0,98188,47.4565,-122.276
20140916T000000,3,2.25,2280,8765,2.0,0,0,3,8,2280,0,1977,0,98058,47.4419,-122.133
20140610T000000,2,0.75,1392,43710,1.5,0,0,4,7,1392,0,1978,0,98070,47.4491,-122.453
20140829T000000,2,1.0,870,7975,1.0,0,2,3,7,870,0,1946,0,98107,47.6698,-122.361
20141125T000000,4,2.5,1820,7575,1.0,0,0,3,7,1220,600,1975,0,98058,47.4339,-122.167
20150218T000000,2,1.0,1650,9780,1.0,0,0,3,7,950,700,1943,0,98199,47.6549,-122.394
20150420T000000,1,1.5,1030,5923,1.0,0,0,3,8,1030,0,1940,0,98105,47.6653,-122.305
20140811T000000,5,3.0,2710,4200,2.0,0,0,3,7,1890,820,1919,2014,98115,47.6754,-122.307
20140730T000000,4,1.0,1070,7467,1.5,0,0,3,7,1070,0,1944,0,98178,47.4942,-122.235
20140506T000000,4,2.0,1440,7680,1.0,0,0,3,7,1200,240,1971,0,98034,47.7245,-122.2
20140512T000000,5,1.75,3380,20021,1.0,0,0,4,8,1690,1690,1963,0,98004,47.6395,-122.211
20141106T000000,2,1.0,1640,5200,1.0,0,0,4,7,1040,600,1937,0,98199,47.6426,-122.403
20150114T000000,2,1.0,1010,14244,1.0,1,4,1,5,1010,0,1926,0,98136,47.5476,-122.399
20150323T000000,3,2.25,1390,6004,2.0,0,0,3,8,1390,0,1993,0,98038,47.3536,-122.047
20150203T000000,3,1.75,1460,4000,1.0,0,2,4,7,730,730,1929,0,98144,47.5768,-122.307
20140926T000000,3,2.0,1220,17652,1.0,0,0,4,7,1220,0,1980,0,98059,47.4712,-122.1
20140705T000000,3,2.5,1540,1326,3.0,0,0,3,8,1390,150,1995,0,98119,47.6457,-122.374
20150105T000000,3,1.5,1340,7725,1.0,0,0,4,8,1340,0,1967,0,98056,47.5389,-122.173
20150409T000000,4,1.75,1650,7088,1.0,0,0,3,8,1650,0,1973,0,98027,47.5688,-122.087
20140508T000000,4,2.5,2020,6236,2.0,0,0,3,7,2020,0,2002,0,98001,47.2796,-122.247
20140729T000000,4,1.75,1800,4180,2.0,0,3,4,8,1800,0,1921,0,98102,47.6462,-122.318
20150115T000000,4,2.5,1690,7260,1.0,0,0,3,7,1080,610,1979,0,98023,47.3001,-122.368
20150211T000000,4,2.5,2090,6926,2.0,0,0,3,8,2090,0,1990,0,98074,47.6339,-122.022
20140924T000000,4,2.5,2598,5553,2.0,0,0,3,9,2598,0,2014,0,98092,47.3412,-122.178
20141116T000000,6,3.0,2580,8064,1.5,0,0,3,7,1880,700,1913,0,98118,47.5549,-122.287
20140922T000000,4,2.25,1770,5236,2.0,0,0,3,7,1770,0,2007,0,98056,47.5137,-122.189
20150511T000000,3,1.0,910,6630,1.0,0,0,4,6,910,0,1912,0,98103,47.6947,-122.346
20141203T000000,3,2.25,1460,5818,1.0,0,0,3,7,1140,320,1986,0,98023,47.3113,-122.358
20141110T000000,4,2.5,2640,3899,2.0,0,0,3,7,2640,0,2000,0,98011,47.754,-122.217
20141006T000000,3,1.5,2100,10000,1.0,0,0,4,7,2100,0,1954,0,98198,47.4222,-122.331
20140909T000000,2,1.0,1260,4800,1.0,0,0,3,6,1100,160,1947,0,98126,47.5196,-122.376
20140905T000000,4,2.5,2120,13780,2.0,0,0,3,8,2120,0,1993,0,98146,47.4987,-122.365
20140801T000000,4,4.0,4168,8485,2.0,0,0,3,10,3222,946,2007,0,98023,47.3029,-122.387
20140801T000000,2,1.0,990,2446,2.0,0,0,3,7,990,0,1998,0,98144,47.5919,-122.297
20141006T000000,3,1.75,2040,273556,1.0,0,0,3,7,2040,0,1997,0,98070,47.4361,-122.469
